1,x1,x1^2,x1^3,x1^4,x1^5,x1^6,x1^7,x1^8,x1^9,x1^10,y
1.0,9.057142857,82.03183673210613,742.9740641047853,6729.222237642916,60947.5271228331,552010.4599323815,4999637.594165854,45282431.92358793,410129454.84431326,3714601062.3884764,1.871029684
1.0,9.064285714,82.16127550502449,744.7332758042116,6750.475192612538,61188.23585110923,554627.652090072,5027303.503429403,45568915.32607728,413049668.192638,3744000206.5709686,1.922636186
1.0,9.071428571,82.2908163187551,746.4952622848681,6771.778450407091,61429.704511505,557255.176613754,5055100.530471659,45856983.381397866,415988349.2258848,3773608596.370817,2.042031395
1.0,9.078571429,82.42045919145511,748.2600259806048,6793.132093330317,61671.934935931575,559893.0664804954,5083029.196645023,46146643.63743433,418945600.471056,3803427558.741778,1.686631012
1.0,9.085714286,82.5502040868245,750.0275685838769,6814.536194776375,61914.92885734379,562541.3536358421,5111090.013194948,46437903.54991727,421921523.6953735,3833458415.409942,1.291116629
1.0,9.092857143,82.68005102300611,751.7978925281456,6835.990837166894,62158.68811321555,565200.0712097612,5139283.504723785,46730770.72582974,424916222.39225626,3863702507.9560037,1.768272236
1.0,9.1,82.80999999999999,753.5709999999999,6857.496099999999,62403.21450999999,567869.2520409999,5167610.1935731,47025252.76151521,427929800.1297884,3894161181.181074,2.055570653
1.0,9.107142857,82.94005101780611,755.3468931860285,6879.052062836281,62648.509856990546,570548.9290457855,5196070.603728324,47321357.28321208,430962360.9653498,3924835787.3014407,1.683270119
1.0,9.114285714,83.07020407642447,757.1255742728201,6900.65880529881,62894.575966323246,573239.1352179477,5224665.260822654,47619091.947147995,434014009.4475434,3955727685.9836054,1.869776566
1.0,9.121428571,83.20045917585509,758.9070454469636,6922.316407073128,63141.41465297889,575939.9036290396,5253394.692140908,47918464.439633824,437084850.6181234,3986838244.3794174,1.544300005
1.0,9.128571429,83.33081633435512,760.6913091450407,6944.024950950025,63389.027769505534,578651.2678087959,5282259.4306740025,48219482.51941651,440174990.44791055,4018168841.5631447,1.429800097
1.0,9.135714286,83.4612755154245,762.4783670540457,6965.784510661598,63637.41706724868,581373.260225404,5311259.998939619,48522153.84897303,443284534.1055528,4049720850.990953,1.746763919
1.0,9.15,83.72250000000001,766.0608750000001,7009.4570062500015,64136.53160718751,586849.2642057658,5369670.767482758,49132487.52246723,449562260.8305752,4113494686.5997634,1.806056268
1.0,9.157142857,83.85326530350612,767.856329410127,7031.370102060184,64387.260505003775,589603.3426151936,5399082.037292044,49440165.51214585,452730658.4684441,4145719315.3392196,1.813386102
1.0,9.164285714,83.9841326478245,769.654587027139,7053.334536607379,64638.772929893814,592368.1833319158,5428631.279936808,49749528.08529843,455918889.5103421,4178170965.882373,1.452612496
1.0,9.171428571,84.1151020329551,771.4556500376245,7075.350390014447,64891.07071681449,595143.8199749738,5458319.034372555,50060583.141477585,459127062.5046685,4210851058.774619,1.561090188
1.0,9.178571429,84.2461734772551,773.2595208809112,7097.41774555976,65144.155739072405,597930.2866329764,5488145.845423218,50373338.6549866,462355286.96200126,4243761026.956521,1.747184207
1.0,9.185714286,84.37734694402448,775.066201238504,7119.536677312277,65398.029766488355,600727.6163022853,5518112.247062629,50687802.49959475,465603671.546474,4276902297.3384976,1.863500859
1.0,9.192857143,84.50862245160612,776.8756935493374,7141.707268668105,65652.6946779906,603535.8432277639,5548218.787472877,51003982.71134683,468872326.78945315,4310276318.481455,1.381507753
1.0,9.2,84.63999999999999,778.6879999999998,7163.929599999998,65908.15231999998,606355.0013439998,5578466.012364797,51321887.31375613,472161363.28655636,4343884542.236319,1.342583118
1.0,9.235714286,85.2984183726245,787.791821137253,7275.820176871284,67197.39634989717,620615.9534507496,5731831.627404599,52937559.24616729,488916172.19579864,4515490076.2051735,1.321093506
1.0,9.242857143,85.43040816590613,789.621058345651,7298.35463939332,67457.64931086374,623501.4157829059,5762934.514539645,53265980.44235399,492329847.8105099,4550534450.547475,1.046510788
1.0,9.257142857,85.69469387490612,793.2880232868888,7343.580558313873,67980.57431019934,629305.8878904196,5825574.5049528405,53928175.4164455,499220823.8473915,4621358483.544536,1.244469899
1.0,9.264285714,85.82698979062448,795.1257553929062,7366.2721765199585,68243.25009036953,632224.9668891396,5857112.728785179,54261965.77857208,502698354.3759822,4657141182.896721,1.346951381
1.0,9.271428571,85.95938774715509,796.966323504641,7389.016341865757,68506.73722356008,635155.3208005041,5888797.188292463,54597562.50035921,506197400.87278855,4693173045.017912,1.490484123
1.0,9.278571429,86.0918877630551,798.8097300669577,7411.813138606476,68771.03762496087,638096.9848496459,5920628.45255697,54934974.00161958,509718080.2242852,4729455616.0137825,1.701618187
1.0,9.3,86.49000000000001,804.3570000000002,7480.5201000000025,69568.83693000003,646990.1834490004,6017008.706075704,55958180.96650405,520411082.9884877,4839823071.792936,1.65604873
1.0,9.307142857,86.62290816060613,806.2117809395525,7503.528218200805,69836.40905832556,649977.4357257249,6049432.848125857,56302935.72133574,524019466.0269601,4877124030.161776,1.473114237
1.0,9.314285714,86.7559183620245,808.0694110043552,7526.58937083826,70104.80385194306,652976.1730009255,6082006.639764912,56649547.55721547,527650071.5167357,4914683523.11941,1.279652164
1.0,9.321428571,86.88903060425511,809.929892380997,7549.703639347181,70374.0232063935,655986.4305722933,6114730.656124883,56998025.04197206,531303019.1168119,4952503142.254009,1.592321303
1.0,9.335714286,87.15556122982449,813.6594180776202,7596.091853285686,70914.94323248739,662041.6486264116,6180631.677008582,57700611.44355316,538676422.5645143,5028929173.666908,1.205396001
1.0,9.342857143,87.28897959450612,815.5284665097126,7619.365958650105,71186.64767190517,665086.6796876836,6213809.836034227,58054737.61183604,542397119.9817331,5067538806.763963,1.093146258
1.0,9.364285714,87.68984693342448,821.1527809015134,7689.509255207414,72006.76166620955,674291.8895822889,6314261.908681493,59128552.585920475,553696660.2698328,5184973725.654306,1.188587224
1.0,9.378571429,87.95760204885512,824.9166535387446,7736.539758184763,72557.6907354342,680487.4852855612,6382000.487291222,59854047.42997354,561345459.1367608,5264618484.858912,0.718162532
1.0,9.385714286,88.0916326584245,826.8028951192391,7760.135744426802,72834.41691776589,683603.0273775555,6416102.700010372,60219706.77193053,565204962.1480393,5304852287.750942,1.277853771
1.0,9.4,88.36000000000001,830.5840000000002,7807.489600000002,73390.40224000002,689869.7810560003,6484775.941926403,60956893.85410819,572994802.2286171,5386151140.949,0.716347425
1.0,9.407142857,88.49433673200613,832.4788676734443,7831.247633637689,73669.66523817295,693021.0651228599,6519348.162521044,61328439.49935591,576925391.5673226,5427219576.304467,1.153604104
1.0,9.414285714,88.62877550482449,834.3766150843824,7855.059847484577,73949.77770478907,696184.3357996715,6554078.246829426,61701965.20756443,580879929.5792989,5468569622.587719,1.330574854
1.0,9.421428571,88.7633163184551,836.2772444194034,7878.926323850117,74230.7415763255,699359.6295337107,6588966.795092877,62077480.016658336,584858543.8446264,5510202994.971219,1.38876381
1.0,9.428571429,88.89795919175509,838.18075813179,7902.847148458954,74512.55883171421,702546.9833023822,6624014.4142949805,62454993.05190582,588861363.0875927,5552121423.649672,1.304998887
1.0,9.435714286,89.03270408702448,840.0871578751475,7926.822397047666,74795.23133440742,705746.4328267429,6659221.698516837,62834513.3143365,592888514.9339421,5594326630.367521,1.415288841
1.0,9.45,89.30249999999998,843.9086249999998,7974.936506249997,75363.14998406247,712181.7673493903,6730117.701451738,63599612.278718926,601016336.0338938,5679604375.520296,1.33779195
1.0,9.457142857,89.4375510177061,845.8236967546723,7999.075532044782,75648.40003048079,715417.7259917399,6765807.637133965,63985209.36735752,605117265.7221546,5722680427.171645,1.223916602
1.0,9.464285714,89.5727040762245,847.7416635529611,8023.269315526884,75934.51316251565,718665.9281235419,6801659.676678189,64372850.509475246,609243049.4462843,5766050289.228265,1.000202174
1.0,9.471428571,89.70795917555512,849.6625275814544,8047.5179394430625,76221.49133727608,721926.4107761057,6837674.43318429,64762544.98565792,613393818.9078332,5809715741.678452,1.330334763
1.0,9.478571429,89.84331633465511,851.586291296271,8071.821490008907,76509.33655518664,725199.2115237374,6873852.526682225,65154302.166569605,617569706.9924794,5853678580.114818,1.506413835
1.0,9.485714286,89.97877551562449,853.5129563453463,8096.180043291146,76798.05069867492,728484.3666493731,6910194.563853621,65548131.29338583,621770845.4302737,5897940591.116245,1.853857819
1.0,9.492857143,90.11433673740612,855.442525184393,8120.5936856226235,77087.63577396343,731781.9138938511,6946701.168425456,65944041.80697403,625997368.3056241,5942503589.219246,1.184867873
1.0,9.5,90.25,857.375,8145.0625,77378.09375,735091.890625,6983372.9609375,66342043.12890625,630249409.7246094,5987369392.383789,1.309027883
1.0,9.507142857,90.38576530340612,859.3103829787559,8169.586569482413,77669.42659869786,738414.3342950961,7020210.563800033,66742144.71626743,634527104.4001222,6032539828.170515,0.785963607
1.0,9.514285714,90.52163264762449,861.2486763072496,8194.165977191475,77961.63629493769,741749.2824409895,7057214.6012980575,67144356.06176232,638830587.6541545,6078016733.784147,1.132065719
1.0,9.521428571,90.65760203265509,863.1898821720698,8218.800806311268,78254.72481656994,745096.7726842317,7094385.699595536,67548686.69382276,643159995.4200915,6123801956.117088,1.665442425
1.0,9.528571429,90.79367347755509,865.1340030321865,8243.49114354889,78548.6941856345,748456.8432024952,7131724.491978829,67955146.233769,647515464.8566082,6169897358.26833,1.293558725
1.0,9.542857143,91.06612245170614,869.0309971235766,8293.038658389136,79139.28319838391,755214.8739615979,7206907.65448428,68774490.18953669,656305134.9614037,6263026145.154011,1.554099801
1.0,9.55,91.20250000000001,870.9838750000002,8317.896006250003,79435.90685968753,758612.9105100159,7244753.295370652,69187393.97078973,660739612.421042,6310063298.620952,1.16602009
1.0,9.557142857,91.33897958910613,872.9396763456945,8342.809192379145,79733.41928026029,762023.6785385258,7282769.156209337,69602465.22044598,665200703.3111762,6357418150.121784,1.424252757
1.0,9.564285714,91.4755612190245,874.8984033472485,8367.7783003355,80031.82245581802,765447.2161795647,7320955.874527281,70019713.68356566,669688547.2820973,6405092605.599577,1.496217784
1.0,9.578571429,91.7490306204551,878.8246433395374,8417.884619793207,80631.30911176975,772332.753740865,7397844.4486631425,70860781.47215104,678745056.8457586,6501408009.077764,1.527214742
1.0,9.585714286,91.88591837282449,880.7921604286136,8443.021995217365,80932.39655656731,775794.8298725045,7436547.583713805,71284620.41172421,683314004.252752,6550052812.389469,1.332261669
1.0,9.6,92.16,884.736,8493.4656,81537.26976,782757.7896959999,7514474.781081599,72138957.89838335,692533995.8244802,6648326359.9150095,1.669853348
1.0,9.607142857,92.29719387480611,886.7123268554876,8518.771997163547,81841.05954296139,786258.7505974731,7553700.139556258,72569476.3396578,697185326.2527739,6697959027.114551,1.908697532
1.0,9.614285714,92.43448979042448,888.6915946729569,8544.134902816088,82145.75413463348,789772.750442363,7593100.871884497,73002241.23752005,701864405.0198706,6747924922.3476515,1.628610066
1.0,9.621428571,92.57188774685508,890.6738056389962,8569.554401016338,82451.35555467737,793299.8280514523,7632677.630983629,73437262.63197848,706571376.8633484,6798226032.803827,1.5896066
1.0,9.628571429,92.70938776335512,892.6589622183235,8595.030579456141,82757.86586873273,796840.0228286943,7672431.077292074,73874550.66178617,711306387.8322874,6848864363.147157,1.557787195
1.0,9.65,93.1225,898.6321250000001,8671.800006250001,83682.87006031252,807539.6960820159,7792758.067191454,75200115.34839752,725681113.1120361,7002822741.531149,2.06034092
1.0,9.657142857,93.26040816050613,900.6290845081363,8697.503730264198,83993.03602245175,811132.7478619636,7833224.822093944,75646571.13795963,730529744.1214892,7054830100.268877,1.892427494
1.0,9.664285714,93.3984183618245,902.6290002843758,8723.264552490395,84304.12099407552,814739.1121543716,7873871.562230537,76095344.45273544,735407150.2964803,7107184816.583725,1.833260714
1.0,9.671428571,93.5365306039551,904.6318745153072,8749.082557424628,84616.1270159143,818358.8283890785,7914698.954212219,76546445.59663188,740313480.9517628,7159888951.173343,1.91853704
1.0,9.678571429,93.6747449062551,906.6377096685438,8774.957833251965,84929.05617559221,821991.9365930228,7955707.67237761,76999884.97535002,745248886.7587091,7212944582.876898,1.889027162
1.0,9.685714286,93.81306123002449,908.6465073690409,8800.890457348323,85242.91043225973,825638.4753539565,7996898.375807075,77455672.84224477,750213516.9798723,7266353778.962253,1.553439366
1.0,9.692857143,93.95147959460611,910.6582700839965,8826.880518015689,85557.6918794559,829298.4848723772,8038271.742774298,77913819.67932491,755207523.6171584,7320118639.739915,2.422397638
1.0,9.707142857,94.2286224462061,914.6906993036393,8879.033288109656,86190.04455973886,836659.0753925807,8121569.167441313,78837232.13135937,765284274.7495759,7428723781.20977,2.186592669
1.0,9.714285714,94.36734693322451,916.7113701815047,8905.196167215558,86507.61990754966,840359.7362200517,8163494.580183256,79302518.77659065,770367325.2356514,7483568302.06908,1.672605304
1.0,9.721428571,94.50617346105511,918.7350148201832,8931.416822251038,86826.13067534128,844074.0274566422,8205605.366556041,79770206.45278883,775480364.12471,7538776968.051439,1.791879243
1.0,9.728571429,94.64510204915511,920.7616356901998,8957.695341894985,87145.57897284595,847801.9897588923,8247902.215017711,80240305.83820713,780623546.8318038,7594351934.51253,1.87254613
1.0,9.735714286,94.7841326586245,922.7912344106898,8984.031803847727,87465.96677859867,851543.6623052044,8290385.798257539,80712827.45254745,785797027.2932192,7650295344.514926,1.785465036
1.0,9.771428571,95.48081631815509,932.9839765536236,9116.586284781271,89082.07169309845,870459.1005058124,8505628.924569456,83112145.48786198,812124393.0172032,7935615497.134332,2.454661365
1.0,9.778571429,95.6204591920551,935.0314902832903,9143.272216099473,89408.14045991981,874283.8878213908,8549247.446285293,83599426.81769657,817482966.560304,7993815580.5007515,1.88636544
1.0,9.785714286,95.76020408722448,937.0819971666281,9170.016686826883,89735.1632951402,878122.6694137962,8593057.55094304,84089206.03668347,822872944.8115708,8052399531.605477,2.468315234
1.0,9.792857143,95.90005102320615,939.1354996766688,9196.819786253542,90063.14233669674,881975.4867529464,8637059.945399493,84581494.18082462,828294489.4543014,8111369607.560094,2.407796138
1.0,9.8,96.04000000000002,941.1920000000002,9223.681600000004,90392.07968000004,885842.3808640004,8681255.332467204,85076302.2581786,833747762.1301504,8170728068.875475,2.91558095
1.0,9.807142857,96.18005101760613,943.2515003232116,9250.602213749318,90721.97742352002,889723.3928619897,8725644.417012267,85573641.31702378,839232925.1897299,8230477187.633676,2.597707657
1.0,9.814285714,96.3202040760245,945.3140028328918,9277.581713247006,91052.83766878773,893618.5639519446,8770227.905958766,86073522.44597526,844750141.6951934,8290619247.538612,2.448844926
1.0,9.821428571,96.46045917525511,947.3795097156296,9304.620184301057,91384.66252039769,897527.9354290267,8815006.508293286,86575956.77410263,850299575.4228326,8351156543.966978,2.240465305
1.0,9.828571429,96.6008163349551,949.4480234478162,9331.71771657973,91717.45413266864,901451.5492289651,8859980.941379594,87080955.541928,855881391.6494128,8412091392.578177,2.610978202
1.0,9.842857143,96.88183673750612,953.5940787587219,9386.09028963279,92385.94585215504,909341.6670436955,8950520.122888565,88098690.92513895,867142829.2614532,8535162990.997323,2.463856993
1.0,9.857142857,97.16326530330612,957.7521865472798,9440.70012440065,93058.32979631487,917289.2508360953,9041851.186681898,89126818.83885844,878535785.6845864,8659852744.479704,3.023771047
1.0,9.864285714,97.30413264742448,959.8357655871503,9468.09423026758,93395.98665443431,921284.696900271,9087815.474160163,89644808.35322623,884282002.3729973,8722810323.155272,3.052768489
1.0,9.871428571,97.44510203235508,961.9223643062,9495.547910096093,93734.62293702191,925294.6349524299,9133979.896062432,90165430.1129303,890061602.9332838,8786179537.145674,2.797644463
1.0,9.878571429,97.58617347785511,964.0119851837771,9523.061254050033,94074.24082087558,929319.1075779671,9180345.184543485,90688695.64838901,895874757.7654524,8849962786.024094,2.795117607
1.0,9.885714286,97.7273469444245,966.1046298213757,9550.634340795916,94414.84234316838,933358.1557622975,9226912.054373957,91214616.31159024,901721635.5634964,8914162454.685343,2.896501389
1.0,9.892857143,97.86862245180613,968.2003006979205,9578.267260614171,94756.42968672996,937411.8222715438,9273681.24189169,91743203.71575332,907602408.2010944,8978780966.976198,3.288967693
1.0,9.914285714,98.29306121882449,974.5054926271191,9661.52588376758,95787.12804487813,949660.955160424,9415210.040890586,93345082.40271088,925449816.9373493,9175173899.085878,3.566959694
1.0,9.921428571,98.4347448894551,976.613290325336,9689.399001452106,96132.6800888258,953773.5188400791,9462795.840083167,93884453.00934108,931467894.4595835,9241492181.060524,3.4262582
1.0,9.928571429,98.5765306207551,978.7241254911727,9717.332389224668,96479.22872575234,957900.9138184608,9510587.64475096,94426548.76267478,937520734.1841681,9308241575.516035,3.563421702
1.0,9.935714286,98.71841837302448,980.8379997201841,9745.326126071497,96826.77601253761,962043.181695092,9558586.18411682,94971381.30349171,943608509.9782559,9375424552.98213,3.739930309
1.0,9.942857143,98.86040816610611,982.9549154942637,9773.380302769101,97175.32415464325,966200.3658943351,9606792.209601702,95518962.54255503,949731399.0081927,9443043624.559992,3.282721768
1.0,9.957142857,99.1446938747061,987.1978804239815,9829.670323509186,97875.43164839437,974559.6551136016,9703829.70863478,96622418.66887718,962083225.8748739,9579600120.359518,3.506086832
1.0,9.964285714,99.28698979022451,989.323933952798,9857.906341604146,98226.9953295962,978761.8462918402,9752662.682414047,97178317.43983921,968312520.176347,9648542611.480513,3.630699236
1.0,9.971428571,99.42938774655511,991.453037773037,9886.203147654804,98579.56852523524,982979.1261093831,9801706.142783714,97737012.67669974,974577640.648633,9717931330.621552,3.443784548
1.0,9.985714286,99.7144898016245,995.7204053332831,9942.979476398275,99287.75220287507,991459.1255970775,9900427.554459807,98862840.86807734,987216082.4109045,9858057737.499523,3.498342424
1.0,10.00714286,100.14290822044899,1002.1443889779014,10028.60206684927,100357.65356905191,1004293.3763598914,10050107.29058518,100572859.41521344,1006446972.0067369,10071658629.885838,3.779369642
1.0,10.01428571,100.28591828151019,1004.2918383607552,10057.26540556574,100716.32923263434,1008602.0965980252,10100429.563037643,101148587.43798941,1012930853.7669429,10143778974.096395,4.239943866
1.0,10.02142857,100.42903058361223,1006.4423563480153,10085.99018396412,101076.03018631758,1012926.2166513454,10150967.726851802,101727197.9910206,1019451848.2932605,10216363878.225386,3.860881448
1.0,10.02857143,100.57224492661223,1008.5959421219858,10114.77644957848,101436.75812307958,1017265.7744649362,10201722.482515883,102308702.62494744,1026010132.1849139,10289415898.520151,3.827737002
1.0,10.03571429,100.7155613105102,1010.7525978692582,10143.624290091138,101798.51524045874,1021620.8140994546,10252694.603019329,102893113.73852696,1032605891.8883302,10362937705.161911,4.203861546
1.0,10.04285714,100.85897953444899,1012.912322750655,10172.5337527304,102161.3032304995,1025991.373580127,10303884.791737586,103480442.95043924,1039239305.3351815,10436931877.754068,3.364396053
1.0,10.05,101.00250000000001,1015.0751250000002,10201.505006250003,102525.12531281254,1030377.509393766,10355293.96940735,104070704.39254387,1045910579.1450659,10511401320.407913,4.194567175
1.0,10.05714286,101.14612250644899,1017.2410037824188,10230.538098089588,102889.98318715968,1034779.2597762631,10406922.84413493,104663909.77646251,1052619892.9080342,10586348640.254002,4.276882124
1.0,10.06428571,101.28984685251021,1019.4099582458069,10259.633075404972,103255.87855064162,1039196.662970718,10458772.125015883,105260070.84194368,1059367426.8081615,10661776455.26485,4.867630374
1.0,10.07142857,101.43367344061225,1021.5819966498325,10288.790107656767,103622.81464098774,1043629.7758790582,10510842.741291044,105859201.87941575,1066153390.2057455,10737687714.120502,4.197832633
1.0,10.09285714,101.86576524844897,1028.116616109372,10376.634129652113,104729.88586462701,1057023.7763201857,10668389.96798295,107674535.86066107,1086743708.057459,10968348993.217802,4.600502636
1.0,10.1,102.00999999999999,1030.301,10406.040099999998,105101.00500999998,1061520.1506009998,10721353.521070099,108285670.56280799,1093685272.6843607,11046221254.112043,4.564413068
1.0,10.10714286,102.15433679244897,1032.488475729836,10435.508525505094,105473.17548402795,1066032.4525149202,10774542.290964464,108899838.18588951,1100666221.9756684,11124590746.684551,4.751218854
1.0,10.11428571,102.29877542351022,1034.6790424165088,10465.039453149779,105846.39899557903,1070560.7208159433,10827957.000235995,109517050.7559814,1107686741.4625676,11203460180.331312,4.568792621
1.0,10.12142857,102.44331629761226,1036.8727083801994,10494.633054052629,106220.67882495464,1075105.01338369,10881598.598211914,110137322.93921404,1114747047.0202775,11282832610.03417,4.435425673
1.0,10.12857143,102.58795921261223,1039.0694727428695,10524.28937540859,106596.01668881599,1079665.3691861448,10935467.812299188,110760666.85733815,1121847325.898983,11362710773.922337,4.988560155
1.0,10.13571429,102.73270416851018,1041.269337691111,10554.00850577463,106972.41482876145,1084241.8336156853,10989565.446794303,111387095.53996325,1128987775.9860005,11443097534.296623,4.875791431
1.0,10.14285714,102.87755096244898,1043.4723023251895,10583.790492031287,107349.87496036365,1088834.4457198316,11043892.232047336,112016621.17921187,1136168585.9262443,11523995654.00571,4.886593703
1.0,10.15,103.02250000000001,1045.6783750000002,10613.635506250002,107728.40038843753,1093443.263942641,11098449.129017806,112649258.65953073,1143389975.394237,11605408250.251507,4.64022892
1.0,10.15714286,103.167551078449,1047.8875548201536,10643.543595524383,108107.99283637921,1098068.3275469602,11153236.87293575,113285020.26982808,1150652134.7786396,11687338115.110617,4.828132824
1.0,10.17142857,103.45795915461224,1052.315241539116,10703.549312437415,108870.38727692977,1107367.3675755279,11263508.080043416,114565967.88377945,1165299558.8827767,11852761225.828672,4.90494959
1.0,10.17857143,103.60331635561224,1054.5337559104864,10733.647159881071,109253.19432126611,1112041.4423546775,11318993.254127312,115211181.35282299,1172685238.934393,11936260469.400335,6.184527005
1.0,10.19285714,103.89433667644896,1058.9801313981066,10794.033193439327,110022.03830514503,1121438.9186959509,11430666.6895039,116511152.58106999,1187581533.4755886,12104848912.818802,6.330034243
1.0,10.2,104.03999999999999,1061.2079999999999,10824.321599999997,110408.08031999996,1126162.4192639997,11486856.676492795,117165938.1002265,1195092568.6223104,12189944199.947565,5.7778128
1.0,10.20714286,104.18576536444897,1063.4389910533705,10854.673704576015,110795.2052012928,1130902.4876926106,11543283.252607867,117823941.23281395,1202645800.4915764,12275577495.596579,6.158524912
1.0,10.21428571,104.33163256551022,1065.6731036148617,10885.089553784632,111183.41468129265,1135659.1637681318,11599947.167907378,118485174.5939113,1210241425.7014434,12361751700.192282,6.146050274
1.0,10.22142857,104.47760201161225,1067.910346126583,10915.569322096844,111572.71212669622,1140432.5073641983,11656849.412929153,119149653.62550178,1217879673.6733081,12448470091.30663,6.386597623
1.0,10.22857143,104.62367349861226,1070.1507176495536,10946.113056344222,111963.0992776725,1145222.5584858546,11713990.742719918,119817391.04226944,1225560742.8320951,12535735599.861946,6.27294698
1.0,10.24285714,104.91612239044898,1074.6408533281242,11007.39273744767,112747.15129355,1154852.9636417988,11828993.92428856,121162694.87641568,1241052174.3165357,12711920124.810652,6.126124441
1.0,10.25,105.0625,1076.890625,11038.12890625,113140.8212890625,1159693.4182128906,11886857.536682129,121840289.75099182,1248862969.9476662,12800845441.963577,6.509297118
1.0,10.25714286,105.20897965044898,1079.143534429488,11068.929399088587,113535.59015370559,1164550.7679009675,11944963.594082925,122521198.04200763,1256717431.6952245,12890330231.55021,6.477968194
1.0,10.26428571,105.35556113651019,1081.3995806425128,11099.794262388936,113931.45963137873,1169425.0530138025,12003312.860565566,123205432.66736235,1264615761.9219744,12980377493.736483,6.718720406
1.0,10.27142857,105.50224486861224,1083.6587721425997,11130.723672316617,114328.43313260822,1174316.3344416067,12061906.347801194,123893009.46946953,1272558197.0879898,13070990622.557268,6.032673978
1.0,10.27857143,105.64903064161223,1085.92110796007,11161.71767551232,114726.51240924693,1179224.652713226,12120744.824929835,124583941.46784414,1280544941.408175,13162172649.58909,6.126956602
1.0,10.28571429,105.79591845551019,1088.186590281516,11192.776361844963,115125.69976980294,1184150.0552685119,12179829.144979622,125278242.68627538,1288576211.0243106,13253926747.486807,6.217846341
1.0,10.29285714,105.94290810444899,1090.4552181152417,11223.899777627723,115525.99696479992,1189092.5827147593,12239160.080116652,125975926.21823166,1296652211.643439,13346255974.710964,6.577052743
1.0,10.3,106.09000000000002,1092.7270000000003,11255.088100000004,115927.40743000005,1194052.2965290006,12298738.654248707,126677008.13876168,1304773183.8292453,13439163793.441227,6.370535878
1.0,10.30714286,106.23719393644899,1095.0019349485055,11286.341375490674,116329.93292391128,1199029.2375409713,12358565.644651666,127381501.64411274,1312939335.1671948,13532653294.0817,6.732521647
1.0,10.31428571,106.3844897075102,1097.2800219558146,11317.659650327345,116733.57520201494,1204023.446583353,12418641.829599626,128089419.96064769,1321150873.9022973,13626727579.444477,6.518583599
1.0,10.32142857,106.53188772561225,1099.5612695871666,11349.043102382453,117138.3377190917,1209034.9855761416,12478968.242255127,128800779.33973475,1329408043.715404,13721390163.59198,6.430969883
1.0,10.33571429,106.82698988451021,1104.1332459070177,11412.005767785247,117951.2310916604,1219110.2247171667,12600374.970694331,130233875.64396374,1346060129.535399,13912492916.038275,6.558528021
1.0,10.35714286,107.27040822244898,1111.0149426104226,11506.940480210847,119179.02643506075,1234354.2027036406,12784382.817243002,132409679.21511504,1371385963.677719,14203640342.008907,6.438024427
1.0,10.37142857,107.56653058261226,1115.6185884602837,11570.55850158006,120003.22101414384,1244604.834918116,12908330.143229883,133877824.03848661,1388504289.1221929,14400773053.769453,6.192399588
1.0,10.37857143,107.71474492761223,1117.9251742954536,11602.466274820565,120417.02499739123,1249756.6953235203,12970689.1325359,134617223.65834856,1397134471.4464564,14500259909.222342,6.473930652
1.0,10.38571429,107.86306131351019,1120.2349372468689,11634.43999592206,120831.96972179526,1254926.3146284963,13033306.15873421,135360194.01871088,1405812301.317298,14600364906.848846,6.553258266
1.0,10.40714286,108.30862250844899,1127.1833074152403,11730.757709677704,122083.67134066227,1270542.20851556,13222714.273681343,137610676.4431629,1432133968.805233,14904422808.014845,6.507707929
1.0,10.41428571,108.4573468495102,1129.5057974393676,11762.99608563496,122503.2020414141,1275783.3464491416,13286372.273981275,138368076.9106634,1441004686.0909028,15007034510.399525,6.847020086
1.0,10.43571429,108.9041327425102,1136.4924143010705,11860.110128398283,123768.72074789969,1291615.0077638763,13478925.193699945,140662212.25773552,1467910658.5210638,15318696235.571575,6.781868696
1.0,10.44285714,109.05326524644896,1138.8276696191933,11892.614660912353,124192.87592497724,1296928.4610902825,13543638.639965868,141434283.47294745,1476978017.0062532,15423870430.516792,6.256367196
1.0,10.45,109.20249999999999,1141.1661249999997,11925.186006249996,124618.19376531245,1302260.124847515,13608618.304656532,142210061.28366074,1486095140.4142547,15529694217.32896,6.995676445
1.0,10.45714286,109.35183679444897,1143.5077793629573,11957.824210319804,125044.67606208088,1307610.0414636019,13673865.008755408,142989559.84491044,1495262254.786748,15636171011.470741,6.542335684
1.0,10.46428571,109.50127542051021,1145.8526316096193,11990.529318718434,125472.32460520136,1312978.25336669,13739379.574245812,143772793.34304634,1504479586.866423,15743304241.833014,6.278457311
1.0,10.47857143,109.80045921361226,1150.5519549166377,12056.140843520128,126331.13299896612,1323769.8009624965,13871216.416262403,145350532.03879422,1523065932.357009,15959555164.802467,6.271954055
1.0,10.48571429,109.95020417151022,1152.9064270696224,12089.047397356782,126762.29704695132,1329193.2295784424,13937540.441561924,146145066.9755388,1532435417.1984143,16068679952.619526,6.678419404
1.0,10.49285714,110.10005096044898,1155.264105834711,12122.021221493464,127194.6369251792,1334635.1542300743,14004136.007358035,146943398.49433786,1541856088.0671782,16178475662.52816,7.004665301
1.0,10.50714286,110.40005108044897,1159.9891084535748,12188.171278565744,128062.85682603913,1345574.7317309193,14138145.935102945,148551519.11565495,1560852033.4182074,16400095298.4466,6.525081394
