tsne1,tsne2,label
12.18854,-45.75548,0
-66.827576,-38.1855,0
-68.89199,-13.197563,0
-53.544994,-38.436993,0
-68.82071,-39.219746,0
-52.708725,-33.40013,0
66.43493,-23.734982,0
-44.087887,23.811256,0
-9.792669,-6.672056,0
3.3073654,42.213924,0
37.23153,-6.2080345,0
-71.99553,40.407642,0
-64.26202,-34.48552,0
50.832138,-38.085403,0
-6.604317,44.89097,0
31.902763,17.280561,0
64.671585,29.461367,0
16.764673,55.040676,0
-52.796024,58.989113,0
-14.525361,32.44911,0
-5.969327,-44.750713,0
11.841492,63.32611,0
79.25918,2.7801676,0
-64.13376,10.18911,0
64.65677,33.20115,0
-63.857395,-32.17023,0
5.1918855,67.56296,0
-33.382442,57.795696,0
12.100509,-31.865072,0
56.479115,-45.953506,0
51.516827,16.765942,0
85.70951,6.3066587,0
-4.4697647,42.314735,0
-67.87962,-9.440364,0
47.86477,-36.669292,0
11.812712,20.237944,0
4.4961243,-43.07251,0
-0.3908513,-59.362934,0
26.120838,7.864193,0
38.78971,3.1996243,0
-1.8844179,60.53734,0
0.25494978,-7.8703656,0
22.330389,-66.23958,0
1.9274002,-39.89612,0
-76.45243,-11.569755,0
-61.637703,52.038113,0
23.174753,31.520727,0
1.1612704,46.39894,0
-6.308657,47.27105,0
57.67908,19.164907,0
-13.503751,55.942604,0
42.413727,-4.028783,0
-33.756546,16.999868,0
-55.871128,70.148964,0
23.148928,27.880903,0
-41.60225,-47.128696,0
51.385136,14.402952,0
-57.473576,-28.313066,0
3.0964212,-57.12347,0
38.312263,15.123018,0
-46.088478,30.325811,0
0.43623498,-67.17709,0
-62.839172,-24.296612,0
79.23167,8.477315,0
-44.134212,-44.374935,0
6.9708652,-0.8734929,0
-5.216114,64.50841,0
-66.949165,-13.080559,0
-13.15999,38.939648,0
-2.4778464,23.044765,0
27.657795,-11.384157,0
16.16936,19.786282,0
-12.507228,47.355083,0
21.56132,8.057493,0
51.181667,-34.3245,0
-6.469341,-46.106907,0
12.415393,8.048956,0
37.075108,-19.390028,0
3.1223485,-45.811165,0
-4.356515,-47.796215,0
-72.354065,-18.188862,0
62.24273,27.398159,0
12.989597,63.541054,0
2.297307,-58.477665,0
-38.057526,53.373074,0
0.61414874,-73.91146,0
4.581689,43.13508,0
16.69001,7.6980033,0
-61.3768,33.690502,0
-24.269173,65.77753,0
-61.917004,-17.011139,0
-26.778162,-16.748724,0
3.0510955,-47.67207,0
-32.008392,49.243298,0
-22.460922,51.802925,0
46.916447,9.262745,0
34.581448,-4.43166,0
2.7131338,15.378728,0
27.703932,21.07442,0
24.263943,-10.772179,0
32.108883,14.732014,0
79.37886,8.621001,0
-38.486935,52.973305,0
-36.130474,24.109768,0
60.509342,-37.178493,0
3.6538641,-38.910957,0
22.793139,17.696972,0
51.865864,9.040638,0
85.11001,16.981829,0
-56.061337,38.53976,0
11.2862,64.43531,0
66.521484,-34.787243,0
60.110966,-53.74354,0
0.82250184,12.588785,0
65.746216,-26.854242,0
58.56728,-31.107483,0
4.2094216,21.942856,0
65.75623,-24.334145,0
-31.787182,49.23575,0
-72.76323,-31.478312,0
-52.467304,19.320452,0
-4.644867,-52.55977,0
80.853134,25.432867,0
-33.303364,45.526833,0
-5.309176,70.88676,0
51.32512,20.999817,0
-56.65526,16.645458,0
-1.3879862,-47.10145,0
-57.394707,48.543476,0
60.0448,-36.61993,0
-58.238792,40.286446,0
78.68102,24.43162,0
65.65688,-34.884823,0
-24.221203,-20.277792,0
13.861855,33.451862,0
11.5294285,56.44075,0
-60.625736,20.396093,0
12.567305,-56.06405,0
73.56224,12.503636,0
-21.565134,61.366096,0
-8.077822,66.2905,0
11.452423,-65.27986,0
7.323465,-37.427044,0
-29.330996,36.091854,0
7.6203647,56.2038,0
2.7945383,56.61967,0
-12.479285,-49.878468,0
27.97299,-13.941335,0
30.171171,38.455696,0
16.810905,-58.00784,0
-65.92534,-9.37849,0
-51.68503,65.7793,0
60.687637,13.675174,0
-54.381695,17.063562,0
57.00202,-35.521896,0
-15.421993,21.21399,0
-35.741398,-47.291183,0
32.76388,-0.74017155,0
8.916323,19.384497,0
-44.185894,2.3719335,0
-9.643415,53.980625,0
2.3713572,-23.948927,0
-3.372314,64.002525,0
-0.33908942,-55.557636,0
-8.502403,-19.388474,0
-50.931793,-27.70513,0
11.077684,5.792864,0
-70.7876,39.784557,0
26.589397,5.9069557,0
-11.952582,49.357525,0
-47.92845,-40.11632,0
1.0256203,-12.19216,0
32.067093,24.005098,0
56.38469,12.095555,0
-17.560549,56.961243,0
-57.00536,-42.268818,0
-15.847447,46.958447,0
64.79981,23.059269,0
-51.243782,-20.58675,0
29.648357,-1.0972782,0
29.404613,25.51994,0
75.71604,-16.507923,0
83.23736,17.082287,0
-12.83617,47.24945,0
-29.712431,42.72672,0
-46.48001,35.014664,0
67.73241,31.28303,0
-65.3288,-20.88661,0
54.256645,-21.008757,0
-18.523552,-6.684349,0
-38.835365,51.230904,0
20.830263,11.448957,0
-22.286135,-15.751467,0
-47.108643,40.39273,0
-35.1189,45.145702,0
13.1353035,-8.098506,0
2.1617396,9.8609,0
20.723577,4.841571,0
6.4627924,19.150063,0
-56.768616,-32.21739,0
-21.270975,-19.988052,0
38.823353,-6.518738,0
31.226082,18.07068,0
53.979046,9.905658,0
-0.43976948,-23.811295,0
29.410797,-3.7157004,0
43.230743,-6.924581,0
-9.6717615,6.294837,0
41.70976,-43.419373,0
-55.54755,45.980408,0
-54.25988,17.506933,0
-54.614613,69.49613,0
15.914405,-8.235964,0
-58.70631,44.524128,0
64.70183,33.051632,0
34.056206,14.809479,0
-21.19758,50.726902,0
48.201218,9.084951,0
7.4372177,-64.649765,0
-4.85044,-14.387457,0
34.257305,16.649754,0
19.64676,9.581312,0
-55.267323,-21.445116,0
-55.706776,41.315044,0
-37.759335,-40.535442,0
2.0670838,15.784504,0
48.936714,-35.919613,0
-24.590733,-19.58263,0
-42.780735,20.293098,0
21.223246,9.13429,0
-10.513629,15.101222,0
-10.254332,60.561527,0
2.2430725,-12.779151,0
31.015896,35.09276,0
-57.803432,66.56515,0
-4.267696,61.35268,0
-66.18759,-34.48101,0
-56.218178,43.924515,0
69.423615,12.790773,0
58.344925,24.184996,0
36.732426,-4.0665135,0
-58.29984,64.44766,0
7.1996527,-61.1361,0
20.487448,32.65526,0
-7.1676326,-5.49972,0
-65.9424,-28.288734,0
4.600023,17.12264,0
45.236473,-33.79954,0
-0.4978895,-44.826786,0
-29.56658,54.14986,0
34.193485,-2.5698645,0
-54.138084,61.299824,0
6.2217402,-17.385166,0
-28.799562,-56.64413,0
4.043036,5.711536,0
69.04962,-19.226927,0
3.4127774,21.300406,0
-3.7397368,-15.516746,0
-72.40349,-11.918498,0
4.084273,55.56135,0
2.0100563,-1.3626653,0
-14.41308,30.249556,0
32.586937,11.929953,0
-12.090834,7.4813294,0
26.699503,-22.01247,0
64.423775,7.845938,0
40.89485,-48.743412,0
16.63732,-54.68585,0
-45.75053,54.139175,0
19.5888,2.788274,0
14.927159,7.984983,0
-1.2201753,-44.63758,0
-65.35969,-30.161226,0
78.84489,-0.94758594,0
-46.47541,39.19389,0
21.253542,4.2787247,0
10.653066,60.973015,0
57.68058,-31.463377,0
33.261223,38.86809,0
-38.833595,29.17076,0
33.133675,-11.346833,0
-14.247619,-65.38108,0
36.70928,18.318964,0
6.1434126,72.33029,0
87.82354,-4.3615828,0
16.394604,-20.658697,0
-6.8027544,6.422613,0
81.941154,-14.274241,0
-48.513905,51.916363,0
59.372364,-53.167103,0
0.37543735,-16.535404,0
-5.5892777,52.0447,0
-55.612778,44.432545,0
32.323647,-7.601121,0
51.677727,2.6557465,0
85.46334,4.2359324,0
-11.545451,8.408274,0
40.63686,-36.034393,0
-1.7031741,-44.537804,0
-24.8549,-14.257834,0
-74.22147,-22.3961,0
-44.646294,-44.90732,0
53.307625,20.902628,0
61.86796,20.805408,0
-13.103527,41.775616,0
-35.0077,19.503155,0
51.598686,20.009659,0
-48.948917,-38.529545,0
12.057119,-63.483192,0
21.779518,38.159855,0
1.9312645,-53.31419,0
-48.336617,38.72791,0
-59.324123,47.020454,0
-1.2027812,7.79046,0
89.4002,-8.653853,0
7.3768086,-41.713223,0
26.448029,27.522512,0
-62.526978,9.5498085,0
56.697563,-31.438574,0
-9.323195,69.377235,0
-63.196163,-12.880518,0
2.0639849,56.922096,0
-44.649178,-38.37997,0
47.7839,-51.76296,0
-13.89679,64.07967,0
4.638469,-63.09081,0
-3.847824,53.009552,0
24.329245,-13.440661,0
-13.617716,-23.134232,0
-15.290881,49.752686,0
-62.66846,64.1125,0
-16.017881,67.94278,0
24.378447,28.685482,0
60.045414,26.49046,0
-70.014404,-18.993263,0
31.662193,-3.4534974,0
15.20013,6.3329,0
5.568753,9.087442,0
-22.82373,64.39307,0
-57.37491,-42.50225,0
-23.401552,63.707886,0
-65.21838,64.724815,0
-7.7040033,59.18654,0
-3.3178318,66.50517,0
-31.593386,-9.195631,0
8.1289835,-55.93641,0
-50.155834,61.575066,0
-17.441067,49.071445,0
75.308014,-22.486877,0
87.6653,-5.6887097,0
-57.936115,-18.251165,0
-77.12892,-11.122483,0
-61.826107,-16.297619,0
63.444107,18.993391,0
-11.496345,51.967037,0
-14.779458,57.159954,0
-48.796303,61.007954,0
69.471664,-12.548174,0
33.816563,-11.359202,0
-11.213488,4.312946,0
69.19895,20.227238,0
-33.230465,51.215595,0
36.2085,-10.381318,0
57.77295,15.429445,0
56.32317,-41.88766,0
-43.72963,-47.337437,0
-32.657745,53.56738,0
8.491494,-47.811195,0
-64.886116,-10.917295,0
35.048428,36.88745,0
8.122591,0.6089435,0
-50.30968,-47.82147,0
9.776194,-63.059063,0
10.0708685,-14.480276,0
76.601265,-19.0457,0
12.201948,-54.117016,0
-21.545122,29.670725,0
26.015062,-5.453365,0
53.684147,-37.670696,0
58.3521,2.5332224,0
-40.805843,-59.627346,0
-9.676344,58.725307,0
-56.267838,22.100449,0
59.550186,-30.80153,0
70.74353,-21.850805,0
3.8700557,4.1621995,0
-42.4457,23.14768,0
7.599579,-61.45717,0
2.8740163,69.43346,0
-33.444622,-5.7099195,0
-7.198837,13.200568,0
38.917828,-8.090848,0
-38.61663,-48.464684,0
68.78563,27.446865,0
50.45512,18.923754,0
-60.824516,64.96828,0
38.029728,-37.054333,0
57.493385,-1.5940443,0
19.15926,-62.4701,0
-33.023838,-60.398537,0
75.26786,-22.723341,0
-27.687403,54.67523,0
40.588978,-4.4911623,0
-69.62432,-19.68362,0
26.520033,28.01836,0
60.940666,-33.99715,0
-33.60792,17.232138,0
60.065033,11.136073,0
56.40291,-33.207733,0
56.602192,16.98751,0
57.433533,11.134136,0
65.453064,16.892574,0
70.285805,-27.143322,0
32.964092,34.188686,0
4.5187,-8.190153,0
-30.807877,50.472317,0
23.901384,40.2761,0
-14.816534,40.54795,0
-24.12021,-27.926132,0
1.7974647,27.391266,0
4.335091,18.830969,0
31.004276,12.487892,0
14.252478,10.4139805,0
60.911797,7.169379,0
-14.330035,44.45703,0
62.158146,29.928667,0
21.961662,-50.214836,0
-11.191405,67.02413,0
48.58814,-32.782032,0
-4.414487,-3.874289,0
6.6041093,-61.04521,0
22.25242,1.7066526,0
-53.277992,-21.249426,0
14.344981,-47.21858,0
-49.76102,-28.823307,0
-31.715229,-57.7932,0
-25.188002,-15.229501,0
66.42969,-44.474102,0
-19.90248,66.71103,0
-11.714596,8.381088,0
50.34594,19.021345,0
67.50394,-36.72624,0
56.961422,-34.210266,0
21.827839,15.02029,0
-7.835205,-18.88698,0
26.094337,-11.705988,0
-4.5844445,10.237332,0
78.208954,-20.84021,0
72.48837,-3.5028353,0
-69.06105,-15.030664,0
-4.0900445,45.51113,0
-28.597176,-19.927181,0
-9.097524,45.661102,0
41.45467,0.48065495,0
-47.889286,52.412155,0
9.621528,17.684847,0
43.751404,13.799263,0
88.483086,-2.1186583,0
-9.695985,54.653667,0
35.932644,-2.4974308,0
29.564108,19.43267,0
-72.35575,-8.974309,0
-44.147083,-45.883186,0
66.14183,11.682426,0
-20.619474,20.504932,0
-14.242972,32.071148,0
-46.115047,41.945446,0
57.830673,10.046552,0
-68.955185,-23.557184,0
-22.771883,43.64636,0
54.610184,13.849055,0
-71.759575,-8.109856,0
77.46964,-23.003082,0
-55.576935,-21.345959,0
-23.717327,16.836683,0
27.514814,13.197516,0
70.307396,-18.950232,0
46.791134,-33.760715,0
3.4080005,-16.05426,0
-63.23193,65.95076,0
36.813427,18.4634,0
-15.754883,44.787506,0
-64.92876,66.409065,0
-65.625885,31.34879,0
-5.1293774,-50.946754,0
19.931175,22.556631,0
31.28905,-9.856696,0
-52.35337,47.91927,0
82.52342,24.144484,0
-60.16894,8.952265,0
-58.202938,49.666836,0
14.650695,53.02458,0
54.91368,-32.53399,0
-18.430239,43.43335,0
-7.3097086,-55.528275,0
-20.653435,-11.087519,0
24.464952,-36.628407,0
-5.92128,73.72084,0
7.762064,2.5504637,0
9.750741,12.413842,0
-44.954014,25.48779,0
-30.371775,-24.640537,0
1.6544703,4.9320135,0
-8.476629,61.633453,0
-1.544233,70.18784,0
9.16533,5.1668005,0
52.881985,-33.29228,0
-12.584907,-49.64323,0
-7.523102,2.2495086,0
-31.790901,54.001667,0
28.17427,38.98349,0
22.311298,3.2304819,0
57.433727,-35.920864,0
-54.402424,-21.797684,0
-70.31252,-19.887964,0
-19.060312,-4.114905,0
-9.442126,60.250263,0
14.865739,-11.771293,0
5.31768,52.212154,0
61.941048,19.964079,0
-60.607025,34.80334,0
-33.245174,50.6876,0
48.94428,-31.515547,0
-16.614592,39.665394,0
-67.42191,-29.857374,0
-20.529678,28.968225,0
-50.55892,-37.05846,0
37.763668,2.7680557,0
34.892136,39.920494,0
-33.10724,35.10082,0
26.966293,-12.283404,0
-43.631725,-39.910793,0
-4.0263963,41.744724,0
-57.012634,39.66352,0
-51.275227,31.404362,0
8.303807,54.416027,0
-54.841476,35.329697,0
3.5779693,-60.26616,0
-12.031574,74.04989,0
35.056606,38.335693,0
66.344925,29.336742,0
-1.5997535,9.283655,0
56.65804,30.538641,0
-15.4594555,-3.1036634,0
-10.269073,47.69613,0
58.6052,20.123793,0
-13.205625,55.828224,0
-22.10295,41.00763,0
-73.060074,-8.490587,0
33.87383,9.634357,0
12.911202,-57.873466,0
14.92824,17.011196,0
30.367384,25.089457,0
-2.070881,59.730736,0
1.9565061,69.72087,0
0.35578087,-15.517836,0
8.1820965,-59.83554,0
-9.224903,-7.1812344,0
-56.08709,-23.930183,0
4.219938,-13.039972,0
15.852219,6.2802196,0
-49.073566,45.825844,0
-36.186127,53.44602,0
-9.901316,53.062138,0
20.59137,-68.56365,0
-3.1826756,59.027493,0
66.47691,-23.106728,0
29.185528,-12.918813,0
3.9571102,-8.558646,0
-36.77653,52.184162,0
24.021152,8.136212,0
-35.583107,-22.959232,0
-21.934784,57.27258,0
35.690792,40.1936,0
-53.005184,-43.865887,0
6.847634,73.04068,0
-28.458084,-51.170845,0
12.836579,-7.984247,0
86.61923,-5.0395365,0
54.128223,-30.251307,0
-14.306545,70.68849,0
-3.3307457,16.679968,0
10.307934,61.069275,0
61.879063,1.3506833,0
-21.275358,28.289793,0
20.66669,26.868935,0
-0.053531136,-58.08312,0
-25.909023,67.84064,0
57.245014,18.131195,0
-55.715073,-15.862532,0
57.549847,4.9639263,0
-36.567364,-3.424011,0
-27.646088,-58.28623,0
54.2147,-40.525463,0
27.839806,19.653233,0
-7.5996475,2.0630972,0
-62.166576,-32.184628,0
9.080867,-13.9806385,0
34.961834,-14.351689,0
14.399713,2.0562246,0
73.53789,4.97767,0
21.540466,-29.918173,0
29.931211,12.24638,0
-27.485144,-26.893139,0
-27.477566,47.421307,0
8.050623,-36.57752,0
2.947988,17.010084,0
-47.503918,43.094997,0
52.81109,8.753359,0
16.815453,56.06996,0
-18.832869,56.356144,0
-55.32382,-30.677483,0
-13.215839,61.204617,0
-57.8002,49.531178,0
-54.160114,36.994328,0
-27.84733,-26.812763,0
34.666374,16.274202,0
-5.4741383,-48.347836,0
84.64354,7.7489696,0
-9.58127,61.83089,0
-54.06666,-38.913445,0
-14.578914,-1.9460988,0
50.06021,-29.534164,0
-1.9849945,-36.589268,0
17.512358,-8.954333,0
-26.224758,47.41463,0
69.379585,-21.214008,0
11.978327,-63.86589,0
-63.32275,-24.320122,0
-11.478948,66.97685,0
-60.23707,-23.819288,0
19.1004,2.6205914,0
38.63036,-36.850544,0
-0.170565,-13.865942,0
52.07898,19.01728,0
23.109797,-10.93477,0
-2.8454268,22.4285,0
27.562067,6.3649354,0
29.14417,-9.361933,0
-57.112946,27.620018,0
65.01741,-24.786545,0
12.448582,5.3719754,0
63.37214,30.79885,0
-60.85957,-24.488655,0
-7.8357573,51.738377,0
54.851192,21.082651,0
50.068577,-35.22562,0
-22.105597,48.965076,0
3.539636,6.568877,0
-70.05614,-15.385167,0
-2.130897,-73.13669,0
-66.19346,-26.778156,0
-20.017502,60.069473,0
-19.686413,-21.467302,0
-24.877737,53.826637,0
-55.1922,18.598013,0
20.851309,9.065396,0
-61.420868,64.68712,0
-14.0433445,2.8549001,0
82.68188,-4.8767457,0
-55.905167,-20.44095,0
22.372086,5.431732,0
84.95474,-7.995624,0
-14.415765,36.212597,0
42.604824,-46.365353,0
-44.969513,-39.012188,0
63.351364,27.958328,0
21.024054,37.832546,0
-28.194746,-18.213167,0
12.60255,17.480762,0
12.354739,57.663334,0
1.5064802,52.852684,0
-31.241491,-51.621754,0
-50.89192,-31.654362,0
-30.895576,-22.919449,0
-17.527641,49.02019,0
45.345097,-23.22131,0
71.80076,-15.579953,0
64.439804,12.5080595,0
70.813225,-24.274353,0
-12.810137,61.121998,0
16.590895,-62.2163,0
59.910465,-32.218376,0
14.607908,-46.91612,0
-30.895369,65.80802,0
-61.10016,-13.271317,0
-56.53553,37.80782,0
-22.105902,60.059467,0
-25.475382,8.039701,0
59.641766,21.138414,0
63.26804,25.968172,0
31.245983,34.887676,0
14.953762,18.542667,0
4.8954864,-45.14322,0
11.240865,-58.99466,0
29.04278,-9.564155,0
-58.45869,-36.127884,0
37.552784,-47.450512,0
61.857754,18.82569,0
25.085922,18.581,0
-57.43145,27.806362,0
-49.936924,33.36115,0
-10.676369,73.97819,0
19.23128,-47.985588,0
69.91278,-21.63336,0
-52.183525,38.072483,0
-35.08689,-4.678476,0
-46.766735,39.66968,0
9.839152,-2.7647772,0
48.54284,-35.838146,0
-0.9702232,2.9333131,0
12.871631,3.6207354,0
-20.009787,24.613646,0
72.05656,-19.294891,0
-15.825945,-4.3400545,0
7.4428387,-36.04568,0
-62.681553,-19.206417,0
12.618346,-54.00935,0
-9.83482,1.8163657,0
-12.702505,-64.84763,0
21.636633,2.8999755,0
-10.916098,64.13403,0
-1.0122576,42.587307,0
51.37388,20.770077,0
-66.518715,-7.2649317,0
-61.167835,40.682507,0
35.87546,-7.585371,0
12.230837,-70.88806,0
26.559689,-13.428064,0
34.47051,34.825085,0
-53.914936,41.30623,0
21.317547,9.487564,0
-11.520292,47.123043,0
53.3416,10.444965,0
56.055344,-31.563078,0
0.94184107,-76.77769,0
54.23576,13.048859,0
1.5851839,9.820797,0
-37.696575,-49.81196,0
34.892582,12.900186,0
27.196735,-11.187585,0
-22.024471,-15.499103,0
-9.84849,32.168148,0
-36.42953,-50.433025,0
-50.013668,50.24302,0
-30.69871,-59.29772,0
28.411768,32.604603,0
-66.32015,27.00723,0
1.8363966,-18.763521,0
-31.623888,65.25985,0
18.49535,3.4238458,0
12.071606,-53.767044,0
1.0391355,-55.234306,0
-66.7347,43.768913,0
27.341635,31.61019,0
-46.35679,59.99941,0
41.033752,-5.3480234,0
-63.214127,18.316013,0
34.238247,19.803436,0
-7.6480856,-18.24775,0
-4.2338934,54.85437,0
-24.454153,-29.06967,0
5.3273077,-53.42814,0
-43.76029,20.18494,0
55.7272,-30.240116,0
24.559977,17.302658,0
40.465874,-14.493491,0
66.74128,-24.868713,0
-55.98297,67.14191,0
-14.749043,39.645206,0
-72.819275,-8.829932,0
-65.434875,19.91217,0
-58.59997,-35.91496,0
0.37150452,-15.292564,0
-0.3604623,-53.886814,0
21.198662,-15.831331,0
57.46425,-1.6206292,0
37.71579,-5.5373087,0
-4.3236427,-47.45321,0
-36.31903,23.750246,0
19.493685,-50.842865,0
62.45739,-33.092243,0
-43.320087,1.1046822,0
-1.1810287,44.013294,0
38.4953,0.1388277,0
-0.63464606,-5.963498,0
61.524193,3.2759867,0
48.16113,-35.561005,0
12.746959,-57.311234,0
-66.80008,-12.80084,0
71.4573,-15.054006,0
4.1306877,68.961975,0
15.566989,5.096264,0
2.7043097,71.73134,0
-48.128124,-36.737022,0
-24.14737,68.39255,0
17.749664,9.873845,0
-7.192709,-46.022076,0
-62.24304,-18.804033,0
9.972058,2.4732714,0
-8.337331,39.093006,0
-15.676159,32.2126,0
45.41913,-36.71899,0
24.083557,31.413239,0
8.92178,7.0953155,0
46.91177,-38.59829,0
-15.735568,47.77612,0
-58.53808,28.002588,0
-54.455982,46.8535,0
-3.359002,2.6076922,0
72.45817,-27.572308,0
-20.93696,61.63696,0
-54.200188,15.773077,0
30.4958,-7.8384037,0
-10.345519,67.43138,0
-13.483939,34.477364,0
65.474106,31.806993,0
28.512089,12.461228,0
7.967072,60.381435,0
62.452335,-29.722267,0
6.9871044,56.463425,0
-72.388245,-13.369997,0
12.753855,27.799347,0
18.39865,2.9904811,0
67.1418,28.947691,0
66.55646,26.041021,0
4.960903,-42.175804,0
71.20533,-14.606966,0
74.07947,-19.092024,0
-6.0113955,-19.762257,0
-47.71909,60.349243,0
55.832394,14.7819,0
5.295226,3.5784223,0
59.137028,-45.13025,0
-16.608776,27.260088,0
-64.13631,63.69229,0
-8.707127,69.11551,0
58.648792,4.3814473,0
-49.915222,64.092545,0
14.832781,-15.773138,0
-24.336527,28.25797,0
12.705658,-45.62297,0
-44.23786,-38.225094,0
-14.91574,0.3246486,0
-7.100973,16.921352,0
-12.766515,-15.617699,0
-6.2980175,68.23043,0
14.762372,-67.168205,0
-49.738316,33.52246,0
-46.774166,-35.566185,0
-0.44594055,18.019201,0
17.070448,15.027996,0
23.505651,-21.48839,0
2.3373477,-56.52458,0
-60.126137,48.337986,0
49.90375,-36.49731,0
63.78456,1.5602565,0
-38.7494,-51.388832,0
16.003296,-71.354645,0
-51.496563,35.050793,0
-32.369686,-55.991653,0
59.421974,12.277483,0
9.174041,10.467188,0
34.52628,39.20006,0
38.563976,-47.695988,0
58.3143,9.144723,0
-10.524732,-18.769323,0
34.44497,39.613297,0
12.879557,42.592957,0
-1.8317558,-71.04482,0
-4.5740447,0.27717128,0
-39.570118,-40.33056,0
57.192474,21.735273,0
-53.230103,-26.43263,0
1.6940471,51.607582,0
0.26054522,-47.266636,0
-73.54772,-17.068129,0
-74.01353,-15.766849,0
0.2683487,59.393898,0
-8.515401,48.14766,0
7.15592,58.368183,0
1.6488601,61.403564,0
-51.742966,38.235134,0
-61.859203,-15.143041,0
49.48447,-35.326054,0
69.22794,-12.528434,0
10.28213,2.8521066,0
-10.587368,66.74438,0
82.96606,23.976316,0
58.0441,5.059773,0
-47.64078,-43.799683,0
-8.219362,-7.3981576,0
-0.79507196,1.4875968,0
-10.170785,43.74097,0
18.62883,-2.8276598,0
-0.053869873,42.13904,0
1.7498181,-57.742996,0
85.058784,20.808535,0
37.36353,-47.463,0
-53.68547,-36.73602,0
-4.1094484,-22.217955,0
-49.653164,-41.249565,0
0.46463218,-47.282803,0
17.492575,-48.594017,0
12.091293,-47.236233,0
-68.599434,-11.584048,0
21.236036,30.35606,0
18.79164,-10.567345,0
-52.173172,16.437546,0
-2.3494964,20.028763,0
-66.7213,-37.174446,0
58.936592,22.83567,0
49.757053,11.262492,0
3.2710881,-43.420055,0
-57.39467,-16.631435,0
76.64895,-15.85022,0
70.655045,-22.915333,0
62.839466,20.363247,0
-46.251755,-44.290245,0
48.779926,-32.374317,0
10.272167,-53.76487,0
35.13494,12.2097,0
-53.043713,-27.593113,0
-61.85816,18.553455,0
4.9436393,54.78261,0
-2.8361154,7.828935,0
-7.517289,-41.71461,0
-55.3299,-25.77332,0
-0.23195568,57.027153,0
17.676563,1.8760647,0
-4.4029417,18.553406,0
20.294357,-10.739128,0
-23.788763,65.47756,0
2.9193857,68.20949,0
0.27075496,65.60774,0
-4.662933,22.069817,0
27.869886,38.38891,0
-6.661004,40.833523,0
-29.798868,66.41759,0
5.3084736,-52.655647,0
-59.935432,47.657116,0
40.478176,17.54452,0
-61.932858,33.342518,0
68.87006,19.185005,0
-16.76659,37.564423,0
26.067373,8.23331,0
36.416977,38.01571,0
13.558446,-45.00877,0
56.53179,-35.930016,0
-47.971424,51.357227,0
48.830482,-48.13193,0
47.841183,9.335133,0
57.59443,14.849624,0
73.95335,-21.211035,0
-62.233597,62.13957,0
-60.468216,23.572414,0
56.77985,16.96256,0
-17.323252,-18.816912,0
29.6287,14.294984,0
0.618183,14.917314,0
-56.380962,-32.08071,0
60.528576,30.253319,0
-2.5665383,34.940052,0
47.936874,16.372234,0
2.7622736,-58.81342,0
-2.5950851,22.469807,0
-47.428345,-39.18234,0
4.325101,-8.034574,0
51.42594,16.915718,0
39.466267,24.324848,0
11.947439,9.225129,0
60.575836,15.629768,0
36.773422,-1.6366526,0
2.3815944,-44.49245,0
-58.668526,68.45442,0
-43.163307,5.333598,0
52.54985,-2.7689924,0
47.081543,-33.75946,0
2.0894904,46.811275,0
-11.127194,66.04946,0
-30.03314,-9.139519,0
-23.055782,-31.665993,0
-53.36549,53.364555,0
-12.371795,-59.281033,0
-6.8314652,65.40602,0
-5.8730054,-45.386593,0
0.008101886,4.1196322,0
-26.3674,14.510962,0
42.766037,-35.43597,0
-6.1864777,10.697503,0
39.048725,-40.597313,0
36.809433,29.845709,0
63.957283,13.490627,0
64.42237,33.613567,0
1.92056,27.097584,0
-46.67834,39.8426,0
61.0029,-33.528473,0
-31.862566,-55.93707,0
-47.181805,44.706924,0
-69.24424,-14.332419,0
-69.74455,-29.897253,0
0.41592187,-63.70157,0
-58.550823,70.0254,0
7.2326174,59.330364,0
69.4973,3.1593735,0
59.500095,18.427162,0
-50.785114,55.512993,0
-63.680355,53.812393,0
61.311474,-45.5254,0
33.52251,-7.521301,0
39.833702,23.275738,0
39.05947,-42.081093,0
-10.086149,43.22147,0
3.4236245,-52.9282,0
56.102657,19.328428,0
-36.248524,55.843975,0
4.5808353,58.663982,0
61.101173,20.56697,0
6.6165257,-18.556793,0
17.096634,56.252037,0
-2.7551258,8.271933,0
-0.6017001,-59.14553,0
-35.079506,56.30029,0
-23.04534,36.68553,0
-63.51609,46.283325,0
-71.35723,-16.152637,0
-50.31525,-31.263412,0
11.8509035,2.230294,0
45.21392,-44.44743,0
51.72184,-30.01905,0
-2.7274368,-76.977516,0
2.0389025,73.620674,0
-46.848083,-39.289097,0
-21.232998,66.99415,0
-20.64527,38.9352,0
-17.623463,-6.002313,0
36.735035,-6.0989237,0
44.738564,-40.566757,0
-24.703442,49.178185,0
2.2124496,-26.19356,0
7.246146,68.82471,0
55.58274,-32.333866,0
14.470897,-71.0082,0
7.9846416,47.375156,0
42.102722,-41.687805,0
-66.75412,43.94984,0
-64.091354,47.71166,0
81.45245,-1.1098812,0
46.604733,-39.441322,0
57.743305,-40.97843,0
-2.6693985,63.496513,0
-33.006187,17.55805,0
-15.209837,6.1260448,0
27.048983,5.483623,0
35.07725,9.196194,0
31.010204,-22.970348,0
1.3203309,56.55608,0
-38.835854,43.846962,0
60.37218,28.596727,0
60.818817,2.8118455,0
37.946514,5.5841126,0
9.070686,-62.231297,0
-26.210037,-12.285785,0
52.23083,19.869371,0
